GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD04,HD01_VD06,HD01_VD08,HD01_VD10,HD01_VD11,HD01_VD13,HD01_VD14,HD01_VD16,HD01_VD17,HD01_VD19,HD01_VD20,HD01_VD22,HD01_VD23,HD01_VD25,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD32,HD01_VD33,HD01_VD35,HD01_VD36,HD01_VD38,HD01_VD39,HD01_VD41,HD01_VD42
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Veteran,Estimate; Total: - Male:,Estimate; Total: - Male: - Veteran,Estimate; Total: - Male: - 18 to 34 years:,Estimate; Total: - Male: - 18 to 34 years: - Veteran,Estimate; Total: - Male: - 35 to 54 years:,Estimate; Total: - Male: - 35 to 54 years: - Veteran,Estimate; Total: - Male: - 55 to 64 years:,Estimate; Total: - Male: - 55 to 64 years: - Veteran,Estimate; Total: - Male: - 65 to 74 years:,Estimate; Total: - Male: - 65 to 74 years: - Veteran,Estimate; Total: - Male: - 75 years and over:,Estimate; Total: - Male: - 75 years and over: - Veteran,Estimate; Total: - Female:,Estimate; Total: - Female: - Veteran,Estimate; Total: - Female: - 18 to 34 years:,Estimate; Total: - Female: - 18 to 34 years: - Veteran,Estimate; Total: - Female: - 35 to 54 years:,Estimate; Total: - Female: - 35 to 54 years: - Veteran,Estimate; Total: - Female: - 55 to 64 years:,Estimate; Total: - Female: - 55 to 64 years: - Veteran,Estimate; Total: - Female: - 65 to 74 years:,Estimate; Total: - Female: - 65 to 74 years: - Veteran,Estimate; Total: - Female: - 75 years and over:,Estimate; Total: - Female: - 75 years and over: - Veteran
0500000US01003,01003,"Baldwin County, Alabama",162534,18214,77620,16707,19340,209,25869,3323,13656,2979,11310,4987,7445,5209,84914,1507,20944,329,26130,386,15974,242,12792,313,9074,237
0500000US01015,01015,"Calhoun County, Alabama",89315,8861,42170,8305,12900,972,13917,1702,7351,1865,5063,2001,2939,1765,47145,556,12820,72,15156,74,8209,148,6166,61,4794,201
0500000US01043,01043,"Cullman County, Alabama",64396,5531,31553,4988,8559,303,10954,1062,5374,977,4259,1376,2407,1270,32843,543,8794,0,10173,122,5458,271,4866,44,3552,106
0500000US01049,01049,"DeKalb County, Alabama",53745,3456,26069,3184,7205,222,9619,550,4292,356,3226,1244,1727,812,27676,272,6884,0,9262,20,4619,180,4234,51,2677,21
0500000US01051,01051,"Elmore County, Alabama",62845,6531,29806,5446,9032,557,10384,1418,5036,1064,3589,1148,1765,1259,33039,1085,9466,645,11545,342,5392,63,3827,35,2809,0
0500000US01055,01055,"Etowah County, Alabama",79861,8849,38061,8277,10086,930,12990,2215,6989,892,5077,2445,2919,1795,41800,572,10121,165,13758,152,7232,39,6080,167,4609,49
0500000US01069,01069,"Houston County, Alabama",79424,7936,37028,7157,10467,627,12610,1623,6514,1004,4633,2221,2804,1682,42396,779,11172,331,13841,171,7317,145,5577,92,4489,40
0500000US01073,01073,"Jefferson County, Alabama",507350,37309,233708,33814,74458,1850,78904,8576,39855,6542,25528,8536,14963,8310,273642,3495,79124,364,87731,1430,47397,962,31751,615,27639,124
0500000US01077,01077,"Lauderdale County, Alabama",73204,6395,34442,5898,10330,475,10541,748,5996,1139,4494,1958,3081,1578,38762,497,10258,407,11788,0,7136,37,5290,0,4290,53
0500000US01081,01081,"Lee County, Alabama",124207,9170,60249,8816,26442,450,18110,2789,7866,2060,5218,1783,2613,1734,63958,354,26465,0,19300,205,8448,107,5820,42,3925,0
0500000US01083,01083,"Limestone County, Alabama",71251,8003,35317,7169,10143,573,13414,2231,5739,1498,4047,1702,1974,1165,35934,834,9950,0,12689,278,5873,112,4449,160,2973,284
0500000US01089,01089,"Madison County, Alabama",276888,31870,133082,27106,41573,2445,45490,6318,23357,6890,13694,6238,8968,5215,143806,4764,40848,646,49643,2257,24481,1374,15903,464,12931,23
0500000US01095,01095,"Marshall County, Alabama",71581,6402,34421,5984,10531,313,11438,1849,5621,1383,4184,1247,2647,1192,37160,418,9253,144,12159,65,6589,31,5277,163,3882,15
0500000US01097,01097,"Mobile County, Alabama",315741,27795,147767,24781,46032,1610,48421,4477,25955,5121,17730,7766,9629,5807,167974,3014,49465,586,53327,1398,28918,612,20549,272,15715,146
0500000US01101,01101,"Montgomery County, Alabama",172270,15035,79034,13297,26582,828,26290,3594,12916,3301,8218,2991,5028,2583,93236,1738,28758,136,30091,1115,15784,229,10250,130,8353,128
0500000US01103,01103,"Morgan County, Alabama",91613,6428,44473,6143,12204,298,16053,1210,7450,983,5426,2143,3340,1509,47140,285,11186,0,16361,166,8190,75,6494,44,4909,0
0500000US01115,01115,"St. Clair County, Alabama",67732,6403,33276,5826,9173,676,12086,1048,5535,1043,3968,1401,2514,1658,34456,577,8764,221,11916,88,5837,0,4491,0,3448,268
0500000US01117,01117,"Shelby County, Alabama",159964,13411,76543,11924,21362,1186,29159,2491,12872,1841,8316,3966,4834,2440,83421,1487,20851,367,31903,933,14145,93,10069,77,6453,17
0500000US01121,01121,"Talladega County, Alabama",62524,5680,29767,5532,7867,769,10391,1350,5354,1355,3632,1188,2523,870,32757,148,8398,12,10819,4,5898,73,4687,39,2955,20
0500000US01125,01125,"Tuscaloosa County, Alabama",162434,10762,77047,9369,32348,824,22925,3024,10980,1226,7044,2668,3750,1627,85387,1393,33169,92,24976,570,12645,445,8467,44,6130,242
0500000US01127,01127,"Walker County, Alabama",50468,3656,24123,3356,6412,238,8014,528,4370,403,3253,1272,2074,915,26345,300,6387,0,8285,63,4512,141,4191,0,2970,96
0500000US02020,02020,"Anchorage Municipality, Alaska",216413,26388,107541,22954,39137,4359,36747,6459,18062,4977,9635,4302,3960,2857,108872,3434,37553,1436,37684,1087,18145,788,9652,80,5838,43
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",70355,12284,37170,10273,15086,1557,11061,4211,6635,2410,3222,1825,1166,270,33185,2011,13030,607,10826,830,5111,542,2948,32,1270,0
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",75160,10318,38803,8993,12520,1047,13725,2700,7221,2270,3781,1826,1556,1150,36357,1325,11659,146,12721,891,6651,247,3601,19,1725,22
0500000US04001,04001,"Apache County, Arizona",52162,2862,25596,2480,8099,266,8465,403,4056,470,3011,685,1965,656,26566,382,7877,8,8479,188,4553,67,3487,119,2170,0
0500000US04003,04003,"Cochise County, Arizona",94496,17341,46932,15173,13429,1146,13266,3514,7623,2371,7391,4727,5223,3415,47564,2168,10566,389,14018,824,9042,463,8075,372,5863,120
0500000US04005,04005,"Coconino County, Arizona",111847,6163,55329,5862,23360,469,15849,1088,8224,979,5145,2073,2751,1253,56518,301,23815,36,15218,103,8734,110,5353,52,3398,0
0500000US04013,04013,"Maricopa County, Arizona",3197947,251005,1562753,230720,509964,18022,543552,47901,229897,39120,168245,65096,111095,60581,1635194,20285,491435,3206,551052,9411,252118,4512,193944,1628,146645,1528
0500000US04015,04015,"Mohave County, Arizona",168357,22372,84431,20705,17889,582,21616,2022,15607,3113,17348,8700,11971,6288,83926,1667,16233,119,20907,803,17164,217,17447,394,12175,134
0500000US04017,04017,"Navajo County, Arizona",79312,7379,39528,6696,11926,163,12180,1542,6823,859,5292,2305,3307,1827,39784,683,10906,66,11678,310,7469,58,5851,199,3880,50
0500000US04019,04019,"Pima County, Arizona",794342,85480,385273,76262,124459,5288,112493,14739,60499,13669,51843,21607,35979,20959,409069,9218,119172,1659,115817,3263,68168,1945,59146,1176,46766,1175
0500000US04021,04021,"Pinal County, Arizona",320108,35852,167477,33324,48169,2858,55657,6766,23138,4544,24979,10865,15534,8291,152631,2528,37475,372,46270,1171,25989,302,27095,643,15802,40
0500000US04025,04025,"Yavapai County, Arizona",188258,26548,91136,25282,18105,882,22667,3242,17752,4382,19803,9299,12809,7477,97122,1266,17449,0,22736,274,22169,337,20248,457,14520,198
0500000US04027,04027,"Yuma County, Arizona",149441,17860,75564,16423,26096,2838,21512,2999,9795,1971,8873,3570,9288,5045,73877,1437,21603,388,22218,276,10221,284,10585,145,9250,344
0500000US05007,05007,"Benton County, Arkansas",189085,16419,92643,15019,29206,962,35187,3869,13024,2783,9315,4292,5911,3113,96442,1400,29310,530,34356,532,14412,127,10671,109,7693,102
0500000US05031,05031,"Craighead County, Arkansas",79599,6660,38861,6284,14064,45,12864,1508,5970,1214,3593,2197,2370,1320,40738,376,13472,166,13005,151,5766,0,4951,0,3544,59
0500000US05045,05045,"Faulkner County, Arkansas",93790,7631,44759,6715,17226,1028,15202,1461,5903,1258,4159,1665,2269,1303,49031,916,19112,0,14829,665,6853,65,4733,119,3504,67
0500000US05051,05051,"Garland County, Arkansas",77082,8009,36461,7620,9438,169,10594,1405,6580,1489,5662,2527,4187,2030,40621,389,9001,0,12354,213,7628,0,6501,92,5137,84
0500000US05069,05069,"Jefferson County, Arkansas",54173,4069,26456,3489,8114,149,8789,506,4575,579,3152,1419,1826,836,27717,580,7384,0,8658,149,5266,431,3499,0,2910,0
0500000US05085,05085,"Lonoke County, Arkansas",52744,5684,25219,4852,7734,784,8720,1428,4407,578,2697,859,1661,1203,27525,832,7658,305,9887,186,4361,196,3381,145,2238,0
0500000US05119,05119,"Pulaski County, Arkansas",298291,25823,138796,23814,44434,2367,46630,4875,23888,5488,15130,6373,8714,4711,159495,2009,46730,512,52625,1052,27433,360,18690,85,14017,0
0500000US05125,05125,"Saline County, Arkansas",90712,7906,44460,7591,12595,321,15123,1715,7271,1371,5709,2734,3762,1450,46252,315,11926,76,15572,141,7359,45,6569,53,4826,0
0500000US05131,05131,"Sebastian County, Arkansas",96796,9105,46455,7485,14748,821,15706,1598,7529,1059,5328,2501,3144,1506,50341,1620,13520,461,17242,638,8557,409,6595,70,4427,42
0500000US05143,05143,"Washington County, Arkansas",171815,11830,84797,11289,34798,691,27914,3455,10284,1482,7623,3144,4178,2517,87018,541,33821,71,26793,183,11716,183,8176,80,6512,24
0500000US05145,05145,"White County, Arkansas",60387,5734,28588,5310,8850,179,9982,1156,4355,1122,3246,1401,2155,1452,31799,424,10750,41,9515,137,4554,100,3919,69,3061,77
0500000US06001,06001,"Alameda County, California",1300553,50979,630627,46189,207061,3881,232451,8067,97148,8541,58552,11630,35415,14070,669926,4790,208082,977,236680,1683,103713,817,68823,643,52628,670
0500000US06007,06007,"Butte County, California",181105,15552,87785,13657,30592,907,25073,2200,13911,1506,11186,5213,7023,3831,93320,1895,29917,153,25358,501,15198,638,12706,149,10141,454
0500000US06013,06013,"Contra Costa County, California",872599,51096,420739,46996,120555,2445,154462,11031,71384,7216,45371,11828,28967,14476,451860,4100,117886,595,161775,1919,76697,930,53834,310,41668,346
0500000US06017,06017,"El Dorado County, California",147480,14317,72997,13343,15708,571,24150,2233,15969,2503,11019,4706,6151,3330,74483,974,15163,0,24552,364,16309,38,11030,131,7429,441
0500000US06019,06019,"Fresno County, California",698311,37369,345022,34333,127086,3131,116433,7889,49655,4970,31695,9801,20153,8542,353289,3036,121469,552,115478,1081,52096,1015,36048,280,28198,108
0500000US06023,06023,"Humboldt County, California",110068,9160,54539,8280,18044,377,16788,1507,9121,1520,7194,2875,3392,2001,55529,880,17905,115,15590,260,9669,229,7654,74,4711,202
0500000US06025,06025,"Imperial County, California",128693,5210,65350,4557,25232,331,21022,633,8893,683,5784,1556,4419,1354,63343,653,20199,78,20641,303,9573,0,6936,272,5994,0
0500000US06029,06029,"Kern County, California",625163,39962,321285,37753,122649,4508,110398,7929,46665,8966,26496,9394,15077,6956,303878,2209,106295,426,102126,1067,45457,511,29145,113,20855,92
0500000US06031,06031,"Kings County, California",104189,7846,58204,7354,21352,502,22512,2502,7889,1621,3831,1510,2620,1219,45985,492,15603,307,16136,34,6322,18,4196,86,3728,47
0500000US06033,06033,"Lake County, California",50829,6128,24813,5665,4045,44,8679,1075,4786,687,4716,1759,2587,2100,26016,463,5340,0,7336,0,5510,463,4562,0,3268,0
0500000US06037,06037,"Los Angeles County, California",7881052,262306,3839329,245023,1328351,23032,1374753,49721,571015,40154,337311,66399,227899,65717,4041723,17283,1289082,3533,1391931,6083,617347,3660,404925,2186,338438,1821
0500000US06039,06039,"Madera County, California",112155,5398,53072,5225,17770,146,17066,501,8278,937,6496,2031,3462,1610,59083,173,19778,51,19714,92,9090,0,6307,30,4194,0
0500000US06041,06041,"Marin County, California",207396,10712,100006,10535,20560,133,36905,577,18777,1416,14855,3107,8909,5302,107390,177,18235,0,37874,61,21199,0,17094,0,12988,116
0500000US06045,06045,"Mendocino County, California",68276,6489,33657,5702,8399,47,10389,773,6908,1382,5461,2234,2500,1266,34619,787,8308,120,10038,117,6753,40,5567,307,3953,203
0500000US06047,06047,"Merced County, California",188163,9726,94079,9083,35782,327,31756,2068,13208,1743,8113,2228,5220,2717,94084,643,33199,84,31459,261,13776,162,8603,105,7047,31
0500000US06053,06053,"Monterey County, California",315046,17170,158482,15583,53050,1527,56591,3352,23901,2512,15354,4356,9586,3836,156564,1587,50342,496,51370,279,24551,650,16680,122,13621,40
0500000US06055,06055,"Napa County, California",112071,7009,55303,6620,15681,103,18350,745,9379,978,7074,2198,4819,2596,56768,389,14417,0,18471,21,9986,41,7358,48,6536,279
0500000US06057,06057,"Nevada County, California",81242,7028,40278,6565,8412,278,11059,735,8471,714,8054,2215,4282,2623,40964,463,7855,169,10615,208,9162,19,7666,0,5666,67
0500000US06059,06059,"Orange County, California",2458754,115859,1200624,106919,384690,8593,429675,21280,190225,12121,115836,29513,80198,35412,1258130,8940,368377,2091,442246,3413,200343,1473,134772,837,112392,1126
0500000US06061,06061,"Placer County, California",293992,25946,141038,24585,35278,1218,49254,5274,24738,3482,19138,7669,12630,6942,152954,1361,34281,117,51713,723,26577,257,22370,195,18013,69
0500000US06065,06065,"Riverside County, California",1769964,126328,871860,114746,288096,11369,301703,25645,131046,18267,88559,29138,62456,30327,898104,11582,278062,2611,304168,4460,135331,2022,100367,1073,80176,1416
0500000US06067,06067,"Sacramento County, California",1150594,77871,553850,71008,185066,5905,192846,13623,86642,14630,54575,18955,34721,17895,596744,6863,183389,1111,199061,2375,97348,2215,65356,509,51590,653
0500000US06071,06071,"San Bernardino County, California",1556752,92891,761979,85249,273225,10137,266932,18325,115269,14637,68367,24838,38186,17312,794773,7642,266318,1861,274686,3358,123236,1332,76308,397,54225,694
0500000US06073,06073,"San Diego County, California",2519954,226047,1232539,200024,425167,28205,422143,50999,187984,35168,119222,44134,78023,41518,1287415,26023,412335,9791,426170,8396,200332,3941,136382,1787,112196,2108
0500000US06075,06075,"San Francisco County, California",752710,24447,383619,22086,135971,1810,137475,4367,52288,3828,33601,5123,24284,6958,369091,2361,130644,478,117602,828,49393,399,37228,427,34224,229
0500000US06077,06077,"San Joaquin County, California",531859,30111,262068,28317,89508,2053,92935,5891,39631,5317,25039,9084,14955,5972,269791,1794,84006,483,93374,910,41552,233,28832,123,22027,45
0500000US06079,06079,"San Luis Obispo County, California",230445,16381,115595,15620,39456,896,32265,1991,18669,1790,15823,5077,9382,5866,114850,761,34831,256,30593,169,20477,112,16818,41,12131,183
0500000US06081,06081,"San Mateo County, California",603172,26863,294444,25325,86616,1444,109001,4920,48086,3819,30070,6705,20671,8437,308728,1538,80971,330,110479,238,51783,382,35406,279,30089,309
0500000US06083,06083,"Santa Barbara County, California",344225,22212,170935,20082,66303,2062,50975,3700,24573,2984,16823,4949,12261,6387,173290,2130,61888,490,49257,599,25999,400,19048,347,17098,294
0500000US06085,06085,"Santa Clara County, California",1485877,52201,746313,48452,247544,3701,279157,8359,110500,7022,64288,12058,44824,17312,739564,3749,220801,144,269986,1755,112346,669,74048,256,62383,925
0500000US06087,06087,"Santa Cruz County, California",220049,10824,107684,10387,36528,592,34048,1392,18478,1609,12108,3626,6522,3168,112365,437,36090,0,34487,224,19572,141,13374,72,8842,0
0500000US06089,06089,"Shasta County, California",140968,13940,68258,13118,18477,1881,20330,1633,12816,1896,10245,4437,6390,3271,72710,822,18204,84,20847,428,13801,137,11224,83,8634,90
0500000US06095,06095,"Solano County, California",337198,35158,165140,32074,52907,3492,55230,6575,28335,7706,18198,8331,10470,5970,172058,3084,48956,603,55971,987,31203,742,21018,273,14910,479
0500000US06097,06097,"Sonoma County, California",400721,27656,193142,25895,53787,2253,63849,4415,34818,3548,26358,9132,14330,6547,207579,1761,52247,0,65355,698,38570,100,30018,521,21389,442
0500000US06099,06099,"Stanislaus County, California",394341,21443,192504,20220,66237,1694,66237,3681,29477,4050,18834,6289,11719,4506,201837,1223,64131,0,67769,403,31327,541,21437,185,17173,94
0500000US06101,06101,"Sutter County, California",71365,6679,35110,6298,11076,1231,11986,1062,5334,1043,3772,1839,2942,1123,36255,381,10466,128,11883,69,6121,125,3748,37,4037,22
0500000US06107,06107,"Tulare County, California",316372,14140,156246,13159,56007,1226,55120,1713,22374,2492,13914,4573,8831,3155,160126,981,55535,135,54052,302,23090,153,15630,128,11819,263
0500000US06111,06111,"Ventura County, California",645977,40937,316055,37575,97990,4797,109330,5768,53466,5866,34053,11117,21216,10027,329922,3362,93119,621,111921,1710,56421,353,37994,314,30467,364
0500000US06113,06113,"Yolo County, California",170015,8706,81950,7983,34837,415,24636,2403,10916,1557,7274,1566,4287,2042,88065,723,37423,167,24422,50,11855,438,7889,68,6476,0
0500000US06115,06115,"Yuba County, California",52491,6110,26033,5198,9016,751,8625,1349,4271,769,2828,1492,1293,837,26458,912,9028,380,8630,409,4778,123,2361,0,1661,0
0500000US08001,08001,"Adams County, Colorado",361714,25554,181380,24026,63875,2652,68750,6042,26143,5095,14972,6370,7640,3867,180334,1528,59992,189,66256,554,26917,635,16280,119,10889,31
0500000US08005,08005,"Arapahoe County, Colorado",481894,39546,234269,34603,75772,2851,85862,8812,37422,6706,23081,9757,12132,6477,247625,4943,74463,1152,87520,2104,41143,1067,26293,231,18206,389
0500000US08013,08013,"Boulder County, Colorado",258597,14655,129312,13259,48279,670,41563,3311,19953,2224,12704,3798,6813,3256,129285,1396,43029,452,41735,468,21155,381,13842,0,9524,95
0500000US08014,08014,"Broomfield County, Colorado",50792,4678,24946,4284,7692,358,9844,1603,3685,351,2495,1064,1230,908,25846,394,7335,58,9606,174,4064,127,2832,0,2009,35
0500000US08031,08031,"Denver County, Colorado",552189,28257,275868,25722,108276,3146,99246,4686,34579,4135,21876,7615,11891,6140,276321,2535,106235,213,90134,1380,36304,688,25016,231,18632,23
0500000US08035,08035,"Douglas County, Colorado",239150,20295,117733,18413,29407,1738,51735,6382,19777,2587,11177,4784,5637,2922,121417,1882,28849,63,52869,1160,20429,563,12126,42,7144,54
0500000US08041,08041,"El Paso County, Colorado",489013,84870,234738,71424,77771,10078,80738,24226,39094,14982,24144,13631,12991,8507,254275,13446,81332,3295,84883,5239,41764,3431,28151,978,18145,503
0500000US08059,08059,"Jefferson County, Colorado",455516,38889,224766,35692,66989,3478,76983,8267,40665,6446,25890,10064,14239,7437,230750,3197,60792,608,77433,1206,43294,823,28405,346,20826,214
0500000US08069,08069,"Larimer County, Colorado",271819,21130,134917,19622,50436,2265,40470,4362,20923,2549,15196,5725,7892,4721,136902,1508,47565,272,40023,588,22249,408,16089,152,10976,88
0500000US08077,08077,"Mesa County, Colorado",116297,11109,56501,10046,16642,505,17531,1818,10059,1766,7358,3310,4911,2647,59796,1063,16706,49,17837,697,10572,159,8114,0,6567,158
0500000US08101,08101,"Pueblo County, Colorado",127043,13650,62280,12433,18140,603,20073,2976,10597,2037,7966,3936,5504,2881,64763,1217,17677,24,19565,577,11502,323,8985,142,7034,151
0500000US08123,08123,"Weld County, Colorado",216262,16195,107834,14639,35512,1178,38969,3464,17076,3080,10749,4053,5528,2864,108428,1556,35653,328,37050,434,17554,427,10961,258,7210,109
0500000US09001,09001,"Fairfield County, Connecticut",726288,30234,348420,28314,98716,1374,127454,4173,62219,3787,35185,7113,24846,11867,377868,1920,96342,633,135537,516,66245,427,41291,183,38453,161
0500000US09003,09003,"Hartford County, Connecticut",701689,40920,336062,38654,101885,2471,113980,6308,58868,6780,36797,11171,24532,11924,365627,2266,97472,101,120673,1334,63979,342,43506,371,39997,118
0500000US09005,09005,"Litchfield County, Connecticut",148260,11767,72175,11016,16243,602,24350,1539,15107,1093,10458,4264,6017,3518,76085,751,15034,30,25099,167,15980,45,10775,287,9197,222
0500000US09007,09007,"Middlesex County, Connecticut",133108,9767,64187,9018,15715,381,22166,1608,12836,1276,8231,2832,5239,2921,68921,749,16305,190,21906,184,13573,188,9078,128,8059,59
0500000US09009,09009,"New Haven County, Connecticut",679727,39055,322750,36199,100186,2442,106539,5666,56793,5468,35915,11199,23317,11424,356977,2856,100743,583,114446,762,61686,849,42223,434,37879,228
0500000US09011,09011,"New London County, Connecticut",209991,21039,101747,19400,28624,1224,33584,3668,19539,4801,12603,5536,7397,4171,108244,1639,27495,180,35437,756,19983,360,13815,232,11514,111
0500000US09013,09013,"Tolland County, Connecticut",124066,8773,61774,8273,23338,568,17762,1454,10348,1388,6537,2621,3789,2242,62292,500,21299,76,18206,120,10782,117,6626,60,5379,127
0500000US09015,09015,"Windham County, Connecticut",93200,9324,45972,8780,14023,374,15631,2801,8337,1729,5037,2238,2944,1638,47228,544,13294,0,14925,38,9005,2,5558,445,4446,59
0500000US10001,10001,"Kent County, Delaware",132443,16059,61732,13696,19489,1216,19685,3510,10126,2801,7635,3369,4797,2800,70711,2363,21294,251,21633,720,11278,1187,9581,176,6925,29
0500000US10003,10003,"New Castle County, Delaware",434579,28429,207697,26697,66930,1032,70608,4836,35047,5447,21758,8217,13354,7165,226882,1732,66770,157,75245,606,38829,439,26017,329,20021,201
0500000US10005,10005,"Sussex County, Delaware",178277,18828,85429,17472,18924,163,23763,2319,16357,2489,16755,7464,9630,5037,92848,1356,18321,94,24586,201,19740,544,18544,369,11657,148
0500000US11001,11001,"District of Columbia, District of Columbia",557060,26346,260089,23410,107184,2126,87443,5773,32995,4049,20500,5651,11967,5811,296971,2936,125476,827,88067,977,36798,917,25667,161,20963,54
0500000US12001,12001,"Alachua County, Florida",215559,13527,102993,11621,47061,693,26884,2802,13955,1987,9404,3523,5689,2616,112566,1906,49542,220,27481,854,16249,276,10993,445,8301,111
0500000US12005,12005,"Bay County, Florida",140769,20894,68150,18248,19825,656,22440,5177,11605,4195,8848,4385,5432,3835,72619,2646,18519,503,24158,1187,13399,628,9222,135,7321,193
0500000US12009,12009,"Brevard County, Florida",470867,65169,226362,59762,54219,1614,66233,12552,44910,12389,34414,16633,26586,16574,244505,5407,51855,864,71122,1491,48348,1306,37982,1288,35198,458
0500000US12011,12011,"Broward County, Florida",1501248,75214,721606,66872,206938,3575,259281,13829,120862,10665,79632,17615,54893,21188,779642,8342,206080,1774,271669,2508,129177,1822,91051,900,81665,1338
0500000US12015,12015,"Charlotte County, Florida",155586,23196,75254,22220,12403,1354,15531,2384,13971,2643,18337,8123,15012,7716,80332,976,10958,110,16659,319,16627,173,19964,115,16124,259
0500000US12017,12017,"Citrus County, Florida",123355,19608,58483,18421,10944,346,13032,2077,10291,2114,13109,7080,11107,6804,64872,1187,8618,260,15215,394,14425,123,14387,201,12227,209
0500000US12019,12019,"Clay County, Florida",156483,28126,75433,24604,20306,1852,27433,8741,13596,5301,8952,5154,5146,3556,81050,3522,20032,405,29539,1830,14355,957,10605,120,6519,210
0500000US12021,12021,"Collier County, Florida",301099,27992,146061,27008,31803,250,38291,3235,22626,2136,28010,7946,25331,13441,155038,984,28709,53,40393,205,26305,54,31567,160,28064,512
0500000US12023,12023,"Columbia County, Florida",54466,6581,28552,5799,9296,696,8856,432,4533,970,3673,2431,2194,1270,25914,782,6302,118,8165,285,4734,139,3614,142,3099,98
0500000US12031,12031,"Duval County, Florida",701879,85896,330023,73171,109034,8056,112370,22739,55059,15877,34739,15665,18821,10834,371856,12725,116646,3490,121779,4964,61937,2811,41188,1167,30306,293
0500000US12033,12033,"Escambia County, Florida",238767,31888,114396,27097,36722,2319,35039,5343,20095,6732,13860,7743,8680,4960,124371,4791,37020,1462,36386,1309,21904,1611,16419,164,12642,245
0500000US12035,12035,"Flagler County, Florida",89449,10738,42431,9584,8809,820,10858,1077,7139,854,8475,3018,7150,3815,47018,1154,8393,469,12320,412,8674,92,10199,59,7432,122
0500000US12053,12053,"Hernando County, Florida",148668,17658,70301,16885,14845,718,19745,2360,12045,2081,13179,6021,10487,5705,78367,773,16036,91,21231,490,14214,75,14401,60,12485,57
0500000US12055,12055,"Highlands County, Florida",83236,10836,39956,9882,7613,0,9866,579,6563,1374,7607,3734,8307,4195,43280,954,7921,149,9403,148,7507,380,9723,125,8726,152
0500000US12057,12057,"Hillsborough County, Florida",1056354,89575,505794,78715,163526,7386,181446,20579,77962,13967,51507,20913,31353,15870,550560,10860,168649,1770,190152,3529,86081,3821,59684,597,45994,1143
0500000US12061,12061,"Indian River County, Florida",126631,13282,60017,12780,12013,95,15180,1362,10642,1349,11727,4132,10455,5842,66614,502,13847,40,15134,295,11339,84,14120,0,12174,83
0500000US12069,12069,"Lake County, Florida",269880,33430,128893,31875,29181,999,38168,5108,20552,4750,22988,10660,18004,10358,140987,1555,29318,43,39808,691,23826,481,26821,275,21214,65
0500000US12071,12071,"Lee County, Florida",590889,53097,286611,49420,64915,1441,79422,5794,47781,5505,54081,18018,40412,18662,304278,3677,63718,704,82927,1123,54170,881,58631,272,44832,697
0500000US12073,12073,"Leon County, Florida",233976,15253,108876,13721,50228,1155,28524,3163,14438,2578,10394,3855,5292,2970,125100,1532,55352,209,32302,332,17200,705,12245,88,8001,198
0500000US12081,12081,"Manatee County, Florida",304557,33325,145344,31472,32201,1572,42113,3886,25109,3758,25565,10202,20356,12054,159213,1853,32040,354,44801,487,29036,417,29935,321,23401,274
0500000US12083,12083,"Marion County, Florida",283668,36968,134157,33516,30432,1661,35796,5563,21502,3368,25641,11396,20786,11528,149511,3452,31238,205,38555,1110,26520,1261,29743,441,23455,435
0500000US12085,12085,"Martin County, Florida",131041,15609,64085,14867,13640,356,16947,2243,11550,1348,11287,4441,10661,6479,66956,742,11116,76,17443,303,12455,212,12681,72,13261,79
0500000US12086,12086,"Miami-Dade County, Florida",2159533,47042,1033329,43038,315486,5111,385525,12170,152436,7614,102122,9720,77760,8423,1126204,4004,307966,1171,391558,1328,173481,572,129436,597,123763,336
0500000US12087,12087,"Monroe County, Florida",65845,7520,34317,6391,8309,890,10453,1087,6287,857,6201,1765,3067,1792,31528,1129,6556,306,10563,385,6468,361,4745,77,3196,0
0500000US12089,12089,"Nassau County, Florida",63985,7824,29982,7277,7158,728,9017,1788,5565,1146,5269,2057,2973,1558,34003,547,6577,23,11146,31,7194,468,5822,0,3264,25
0500000US12091,12091,"Okaloosa County, Florida",146103,31775,69924,27238,20229,3551,22490,7594,13126,6831,8574,4994,5505,4268,76179,4537,21543,919,23731,1880,13417,1076,9323,291,8165,371
0500000US12095,12095,"Orange County, Florida",1017815,62312,494465,54585,181883,5745,177922,14342,70408,11332,40732,13657,23520,9509,523350,7727,181792,928,182489,3410,75882,1860,48249,1279,34938,250
0500000US12097,12097,"Osceola County, Florida",252901,15987,123150,14324,42700,1821,43304,2847,17488,3278,12682,3862,6976,2516,129751,1663,39684,266,46505,791,19334,543,14172,19,10056,44
0500000US12099,12099,"Palm Beach County, Florida",1163824,82266,555067,77195,143734,3624,174419,10047,89334,9474,74228,18265,73352,35785,608757,5071,138601,968,182432,1389,98953,698,91196,926,97575,1090
0500000US12101,12101,"Pasco County, Florida",407549,44208,195722,40448,45342,1012,64625,9038,32038,6269,30705,12533,23012,11596,211827,3760,45719,414,66718,1392,36165,689,34959,709,28266,556
